gene_name,transcript_id,penultimate_junction,pe_start,pe_end,num_exons,cds_length,a,d,c,c_absolute,b,r2,n_points,x_min,x_max
WDR45,ENST00000376358.4,894,694,893,8,879,0.7318396324434436,-0.5870119543700593,0.8552858704115671,-29.653397658509704,19.999999999999996,0.9647287538572615,67,-199.0,-1.0
GPKOW,ENST00000156109.6,1376,1176,1375,11,1431,0.873226698111007,-0.3495396966201297,0.8241302293398426,-37.2946052787307,19.999999999999996,0.9905358569928011,66,-198.0,-3.0
MAGIX,ENST00000616266.4,886,686,885,5,828,0.31663151888997887,-0.5374339767576474,0.7346752353851494,-53.5343033937404,15.54017433533539,0.9938851671103814,67,-199.0,-1.0
PLP2,ENST00000376322.7,325,125,324,3,438,-0.13258519371094868,0.11393496701788734,0.18431811936879863,-162.05796672308426,6.751629320610758,0.08667466218153252,66,-198.0,-3.0
SYP,ENST00000263233.8,1020,820,1019,7,942,0.6690959715553714,-0.4044983737565204,0.7659191650647624,-51.94352030756562,13.528463788277474,0.983813350438883,65,-199.0,-7.0
CACNA1F,ENST00000376251.5,5509,5309,5508,48,5739,0.5672924840483791,0.08445379392092194,0.8661446979920456,-29.101783891551094,19.999999999999996,0.9784505169727931,66,-198.0,-3.0
CCDC22,ENST00000376227.3,1941,1741,1940,17,1884,0.7449893939804877,-0.49516515406443495,0.7860557725897238,-44.71912434500385,19.999999999999996,0.9842949822136948,66,-198.0,-3.0
FOXP3,ENST00000376207.8,1335,1135,1334,12,1296,0.7136315418265753,-0.7522159810863143,0.7750235687864883,-46.87040408663478,19.999999999999726,0.9950760330910599,66,-198.0,-3.0
PPP1R3F,ENST00000466508.5,494,389,493,5,1362,-0.45926426058112063,-0.4293090729144091,1.0000000013135954e-06,-104.99989799999986,0.010000000000000002,0.012795945102861639,35,-105.0,-3.0
GAGE10,ENST00000407599.3,422,222,421,5,351,0.7341447660738347,-0.2989939583211137,0.7049763419399736,-59.41468429588522,19.999999999999996,0.9581606154813882,67,-199.0,-1.0
GAGE12J,ENST00000442437.2,428,228,427,5,354,0.6917772539159837,-0.3202785777331045,0.694220654144863,-61.54431047931712,19.999999999999996,0.9611685030925506,67,-199.0,-1.0
GAGE13,ENST00000612958.1,414,214,413,5,354,0.7220039098763986,-0.32268231625846583,0.6949280990393681,-61.404236390205114,19.999999999999996,0.9586030960290073,67,-199.0,-1.0
GAGE2E,ENST00000621907.1,278,78,277,4,331,-0.09255644269372554,-0.038991421712184414,0.7238819438496071,-55.671375117777785,12.066674070889627,0.19820851790559935,67,-199.0,-1.0
GAGE12C,ENST00000420398.2,414,214,413,5,354,0.6749878509185073,-0.316715532215895,0.685133136178088,-63.34363903673858,19.99999999999954,0.9691694299414714,67,-199.0,-1.0
GAGE12D,ENST00000405679.3,414,214,413,5,354,0.6749878509185073,-0.316715532215895,0.685133136178088,-63.34363903673858,19.99999999999954,0.9691694299414714,67,-199.0,-1.0
GAGE12F,ENST00000639028.1,459,259,458,5,354,0.6928575678172814,-0.32641181813049885,0.6910467035129294,-62.17275270443997,19.999999999999996,0.9684700607389377,67,-199.0,-1.0
GAGE12E,ENST00000381698.3,404,204,403,5,354,0.6778731820281257,-0.3138857960837506,0.6839455145080727,-63.578788127401594,19.999999999999826,0.9699862519831549,67,-199.0,-1.0
GAGE12G,ENST00000445148.1,414,214,413,5,354,0.6897597117435406,-0.32365103798620193,0.6907037831656141,-62.2406509332084,19.999999999999996,0.9631439375256562,67,-199.0,-1.0
GAGE12H,ENST00000381722.1,414,214,413,5,354,0.6809043486025173,-0.31929750874244706,0.6884050677437917,-62.695796586729244,19.999999999999996,0.9649184863053558,67,-199.0,-1.0
GAGE1,ENST00000610680.4,448,248,447,5,354,0.6741191279558513,-0.28965876251000666,0.6918269740795088,-62.01825913225727,19.999999999999996,0.9538737993780073,67,-199.0,-1.0
GAGE2A,ENST00000362097.1,412,212,411,5,351,0.7047379752867322,-0.3118593728319184,0.6930296761237236,-61.780124127502745,19.999999999999996,0.9595026691966971,67,-199.0,-1.0
PAGE1,ENST00000376150.3,552,352,551,6,441,0.7622626503291122,-0.44048742907835403,0.7284510577746992,-54.76669056060956,19.999999999999996,0.983226135086675,67,-199.0,-1.0
PAGE4,ENST00000376141.5,360,160,359,5,309,0.7220844929696963,-0.2269049061441384,0.688690609654591,-62.639259288391,19.999999999999996,0.9668285510541809,67,-199.0,-1.0
CLCN5,ENST00000376088.7,3002,2802,3001,15,2451,0.49130919774984555,-0.4271008243730335,0.7208375106537463,-57.27417289055822,19.999999999999996,0.9870988267114901,67,-200.0,-2.0
AKAP4,ENST00000358526.6,2534,2334,2533,6,2565,0.23083442364699844,-0.24504864970433682,0.8063061783645115,-40.77029521892027,19.99999999999987,0.9743865811312904,66,-198.0,-3.0
CCNB3,ENST00000376042.5,4390,4190,4389,13,4188,0.2845288777406868,-0.3385162708585332,0.7695630238196023,-47.626521283718745,19.999999999995456,0.9669962584215915,67,-200.0,-2.0
DGKK,ENST00000611977.1,3797,3597,3796,28,3816,0.6312153231006027,-0.45778610225494276,0.7556212711947676,-49.386988303436,19.999999999999996,0.9934612377956221,67,-199.0,-1.0
SHROOM4,ENST00000376020.6,4239,4039,4238,9,4482,0.4945079637418592,-0.36060383006545804,0.7961799498381305,-42.74490978156456,19.999999999999996,0.9856326713293733,66,-198.0,-3.0
MAGED1,ENST00000375772.7,2493,2293,2492,13,2337,0.11173559351470547,-0.3293396027300436,0.8305369130719014,-43.028523429410654,19.999999999999996,0.9673215584161985,64,-200.0,-11.0
MAGED4,ENST00000599522.6,2460,2260,2459,14,2274,0.3820570728602305,-0.33561379336654146,0.7655123736747002,-48.428550012409374,19.999999999999996,0.987661195406745,67,-200.0,-2.0
XAGE2,ENST00000286049.2,507,307,506,5,336,0.6443772216256838,-0.45518555281713996,0.6752558844808941,-65.29933487278296,19.999999999999996,0.9872415633753834,67,-199.0,-1.0
XAGE1A,ENST00000375602.1,504,304,503,4,246,-0.0534435964218079,-0.31765621656885135,0.6841670937539629,-63.53491543671535,19.999999999999815,0.8640093697986213,67,-199.0,-1.0
XAGE1B,ENST00000375613.7,364,164,363,4,210,-0.2868459053520546,-0.12451639284833489,0.3309057539917969,-144.40783332937812,11.663194175574427,0.4126368021964113,57,-200.0,-32.0
SSX7,ENST00000298181.5,731,531,730,8,567,0.9105876012460798,-1.1268132972851574,0.8784769825236297,-30.332419355463088,19.999999999999996,0.9433551563031025,65,-199.0,-7.0
SSX2,ENST00000336777.9,788,588,787,9,672,0.900029142553592,-0.7167194090656219,0.9999999999999999,-48.00000000000003,19.999999999999982,0.6638638827443517,51,-198.0,-48.0
SSX2B,ENST00000616191.4,735,535,734,8,567,0.8971036344294072,-1.1061444715963604,0.8752849461348178,-30.945290342114987,19.999999999999996,0.9485507528690191,65,-199.0,-7.0
XAGE3,ENST00000375491.7,374,174,373,5,336,0.575039944870675,-0.4603905261395948,0.7091067463421933,-58.596864224245735,19.999999999999996,0.8895995885262704,67,-199.0,-1.0
TSPYL2,ENST00000375442.8,2051,1851,2050,7,2082,0.5502474548966517,-0.5670728618620549,0.6208157731406652,-76.0784769181483,9.806450649615197,0.9959736375294728,67,-199.0,-1.0
KDM5C,ENST00000452825.7,4580,4380,4579,24,4140,0.6104073635089595,-0.5380599930231827,0.7941709725731999,-42.75414743050641,19.999999999999996,0.956509482439726,67,-200.0,-2.0
IQSEC2,ENST00000638869.1,963,763,962,9,1004,0.6720320652069319,0.6808760063440884,0.21356087806816593,-157.71494614250315,19.99999999999999,0.36020241186216395,67,-200.0,-2.0
SMC1A,ENST00000322213.8,3747,3547,3746,25,3702,0.7087282602564311,-0.20622873647897896,0.8583957451228889,-30.612829701036674,19.99999999999997,0.9872358017400896,66,-198.0,-3.0
RIBC1,ENST00000329209.9,520,321,519,5,544,-0.21821271780250748,-0.14554267647543423,0.14801734353769994,-169.6925659795354,19.999999999999996,0.1161608154922984,67,-199.0,-1.0
HSD17B10,ENST00000375304.9,580,380,579,6,759,0.9447026228533717,-0.35078673958185275,0.7809090393840514,-44.380010201957816,15.698319825135288,0.993624006995718,67,-199.0,-1.0
HUWE1,ENST00000426907.5,3490,3290,3489,18,3592,-0.41327449504532365,-0.41078888495078225,0.23041999512342123,-153.06810095093286,19.999987551374044,0.11026411954288395,66,-198.0,-3.0
PHF8,ENST00000338154.10,3492,3292,3491,22,3075,0.5703562370092861,-0.5186363874711001,0.6365960747049236,-72.95397720842512,13.015959821925863,0.9866389247542636,67,-199.0,-1.0
FAM120C,ENST00000375180.6,3094,2894,3093,16,3291,0.44306813830573993,-0.6361262598957139,0.794222667626845,-43.126579812765215,9.037830951670225,0.9824848481439101,66,-198.0,-3.0
WNK3,ENST00000375169.7,5342,5142,5341,23,5232,0.39294039972730654,-0.5207959402052349,0.7417459222544202,-53.35954516038808,10.803430279041919,0.9927083021727489,66,-198.0,-3.0
TSR2,ENST00000375151.4,463,263,462,5,576,0.8664080922429831,-0.4953926226025863,0.7937413645669782,-43.220433909439265,19.999999999999996,0.9925909251020472,66,-198.0,-3.0
FGD1,ENST00000375135.3,3315,3115,3314,18,2886,0.38776726541191303,-0.5509412431628042,0.7462576810682748,-52.4797521916864,12.14910331777532,0.9930024532488456,66,-198.0,-3.0
GNL3L,ENST00000336470.8,1806,1606,1805,16,1749,0.7625966320305451,-0.6087242265682153,0.7508625582839313,-50.329213459781585,19.03125907559002,0.9888427483970508,67,-199.0,-1.0
ITIH6,ENST00000218436.6,3761,3561,3760,13,3942,0.11821756376846936,-0.3950175962707325,0.6960903303479418,-61.174114591107525,11.016454950130086,0.9856483517032811,67,-199.0,-1.0
MAGED2,ENST00000375053.6,1620,1420,1619,12,1821,0.7855208902022779,0.24897319669093507,0.8573600693189608,-30.814786482802646,19.999999999999996,0.9743460687267844,66,-198.0,-3.0
PFKFB1,ENST00000375006.7,1428,1228,1427,14,1416,0.8197137336561736,-0.818217056950569,0.8099357168981403,-40.062535204862655,19.999999999999996,0.9863021502722487,66,-198.0,-3.0
APEX2,ENST00000374987.3,706,506,705,6,1557,0.4462898734379199,-0.7842478531001498,0.82940949808812,-36.265147872816584,11.510425383014965,0.9710601153121504,66,-198.0,-3.0
ALAS2,ENST00000396198.7,1648,1448,1647,11,1725,0.7854921649249706,-0.36816604894156396,0.8236439818064915,-35.9184916023147,19.999999999999996,0.9929674239425622,67,-199.0,-1.0
PAGE2B,ENST00000374974.7,329,129,328,5,285,0.44840821661812297,-0.314920362889319,0.6850699100260362,-63.356157814844835,19.999999999999996,0.8281987385043285,67,-199.0,-1.0
PAGE2,ENST00000374968.8,424,224,423,5,336,0.650026821247082,-0.35354190936844726,0.7106505086483554,-58.29119928762563,19.999999999999996,0.9345504073347896,67,-199.0,-1.0
FAM104B,ENST00000332132.8,294,94,293,4,351,0.538741972521075,-0.6110731899033617,0.7036616274014604,-60.67499777451084,19.99999999999999,0.9412751696413476,67,-200.0,-2.0
PAGE5,ENST00000289619.9,622,422,621,5,393,0.721820167793477,-0.2971174456358413,0.7156896821981541,-57.293442924765486,18.89581075308886,0.9918629106106944,67,-199.0,-1.0
PAGE3,ENST00000374951.5,629,429,628,5,342,0.6036187197051259,-0.22942511549120392,0.702901360152365,-59.82553068983171,19.999999999999996,0.9838178784493141,67,-199.0,-1.0
RRAGB,ENST00000374941.8,1533,1333,1532,10,1041,0.6997116250607351,-0.7771834593928095,0.8189530689464012,-36.84729234861257,19.999999999999996,0.9793016950124447,67,-199.0,-1.0
KLF8,ENST00000374928.7,1245,1045,1244,6,774,0.3939833336072095,-0.6258458437578361,0.738860454354994,-53.70563003771119,19.999999999999996,0.9319270960279701,67,-200.0,-2.0
FAAH2,ENST00000374900.4,1544,1344,1543,11,1599,0.8648968214501874,-0.40512315861534987,0.7557001262980464,-49.3713749929868,19.999999999999996,0.9969180943483872,67,-199.0,-1.0
ARHGEF9,ENST00000253401.10,2171,1971,2170,10,1551,0.4071818491654703,-0.59603480832654,0.7457102804320151,-51.349364474461,8.561506504369195,0.9868364111866909,67,-199.0,-1.0
MTMR8,ENST00000374852.3,1677,1477,1676,14,2115,0.9888548785967187,-0.6454918485970234,0.7925335657361479,-43.455954681451175,19.999999999999996,0.9954340287180432,66,-198.0,-3.0
ZC4H2,ENST00000447788.6,555,355,554,4,531,0.5410470987329449,-0.5160898872836601,0.6691499233981998,-67.50831516715644,15.669162829197571,0.9944751046906772,67,-200.0,-2.0
ZC3H12B,ENST00000338957.4,1158,958,1157,5,2511,0.07146829613456768,-0.5393814161941163,0.7004246508250893,-60.31591913663232,7.047044809231463,0.9780916865510247,67,-199.0,-1.0
LAS1L,ENST00000374807.9,2067,1867,2066,13,2154,0.6254117906134674,-0.6135307896205595,0.8344992948899019,-34.7691396117994,19.999999999999996,0.9743905997313264,67,-200.0,-2.0
MSN,ENST00000609672.5,417,258,416,4,311,0.020931222796834917,-0.4321672392513811,0.9999999999999988,-3.000000000000199,0.9434325753502911,0.3625908915722552,53,-159.0,-3.0
VSIG4,ENST00000427538.5,742,542,741,7,823,0.29745446378694507,0.31304819391229727,0.14907079914366114,-168.93119416698607,19.999999999999954,0.20798669448538842,66,-198.0,-3.0
HEPH,ENST00000519389.5,3586,3386,3585,21,3639,0.6316728635831423,-0.3506154689698298,0.7269288414026459,-55.068089402276115,8.342859035645777,0.9923530057966562,67,-199.0,-1.0
EDA2R,ENST00000374719.7,962,762,961,7,894,0.4755378864993866,-0.6531213048200916,0.7221174682868648,-64.68615089864315,6.970822162150018,0.9873664311156656,63,-199.0,-13.0
AR,ENST00000612452.4,3744,3544,3743,9,2214,0.42455723849047794,-0.6545710283948997,0.8749392255691515,-27.386851014015463,12.832379321403304,0.9828315670266194,66,-198.0,-3.0
OPHN1,ENST00000355520.5,3060,2860,3059,25,2409,0.5227757366467704,-0.9162713199998961,0.9204312815558272,-26.03848778594866,13.003033225368695,0.9680486242140226,64,-200.0,-11.0
YIPF6,ENST00000462683.5,1337,1137,1336,7,711,0.5779864888039986,-0.47549141357550356,0.801143374473915,-40.373611854164835,15.919233525165481,0.9839993372333794,67,-199.0,-1.0
STARD8,ENST00000252336.10,3327,3127,3326,14,3072,0.29348043887163167,-0.48202591112657844,0.7135768969187256,-58.71177441009232,12.602596629067165,0.9831391229708767,67,-200.0,-2.0
EFNB1,ENST00000204961.4,1409,1209,1408,5,1041,0.49660945755002456,-0.3653131673527651,0.6903252122994112,-62.31560796471658,14.214876565154082,0.9926861301900681,67,-199.0,-1.0
FAM155B,ENST00000252338.4,1076,876,1075,3,1419,0.17490944033912542,-0.5966148506043595,0.7023722998010931,-59.930284639383586,4.022607550096565,0.9827035460476872,67,-199.0,-1.0
AWAT2,ENST00000276101.7,1044,844,1043,8,1002,0.8534076200287635,-0.6850059999995275,0.9404732735143694,-47.64332969067215,19.999999999999996,0.9727558327666807,55,-200.0,-38.0
IGBP1,ENST00000342206.10,1371,1171,1370,6,1020,0.8809787002965499,-0.5064237736360755,0.761235184726421,-48.275433424168625,19.43064985428883,0.9973363273737588,67,-199.0,-1.0
DGAT2L6,ENST00000333026.3,960,760,959,7,1014,0.7899182434028782,-0.7477384768563874,0.808033838146394,-39.009300047013994,19.999999999999996,0.9924864984808814,67,-199.0,-1.0
AWAT1,ENST00000374521.3,874,674,873,7,987,0.8596456743014579,-0.5734028502206178,0.831294028516967,-34.40378235364054,19.999999999999996,0.9930791185192046,67,-199.0,-1.0
ARR3,ENST00000374495.7,1165,965,1164,16,1080,0.6990945925085486,-0.45946231870003273,0.8242753148397776,-35.79348766172404,15.375982084211756,0.9511462961956786,67,-199.0,-1.0
RAB41,ENST00000509895.5,554,470,553,3,104,0.03379754729184002,-0.19978295049689165,0.2647336861988474,-62.55657141789336,3.3458037565761187,0.958377563775382,28,-84.0,-3.0
PDZD11,ENST00000239666.8,522,322,521,7,423,0.9053569401417446,-0.6952574647440382,0.7616197678110623,-48.199285973409644,19.999999999999996,0.9917356885839762,67,-199.0,-1.0
KIF4A,ENST00000374403.3,3578,3378,3577,31,3699,0.7212925940945534,-0.5288942998678388,0.8336195663306002,-35.444184565532964,19.999999999999996,0.97698917459631,66,-198.0,-3.0
GDPD2,ENST00000453994.6,2082,1882,2081,17,1773,0.6142319785259457,-0.45812113632210105,0.720997394915619,-56.242515806707445,9.196319209938498,0.9803234861129502,67,-199.0,-1.0
DLG3,ENST00000194900.8,2785,2585,2784,21,2550,0.6384004039890546,-0.3587280683844031,0.7793464087245465,-44.6894110725398,19.99999999999994,0.9931105022420126,67,-199.0,-1.0
TEX11,ENST00000374333.6,2785,2585,2784,30,2778,0.5913954010807454,-0.39097362071138836,0.8912264460227065,-24.210843025572217,19.999999999999996,0.9627041348580844,66,-198.0,-3.0
SLC7A3,ENST00000374299.7,1875,1675,1874,12,1860,1.10150717226285,-0.5251469428853348,0.7853189944552058,-43.50683909786926,19.999999999999996,0.9642842671083234,67,-199.0,-1.0
SNX12,ENST00000622259.4,624,424,623,6,519,0.6018890088274206,-0.4573028087615965,0.6315694071843183,-73.94925737750498,1.9073958478662942,0.9506186016975422,67,-199.0,-1.0
FOXO4,ENST00000374259.7,1843,1643,1842,3,1518,-0.015136906813838733,-0.34072075702733595,0.6374081427059977,-72.79318774421246,19.999999999999996,0.7878836214570157,67,-199.0,-1.0
IL2RG,ENST00000374202.6,1017,817,1016,8,1110,0.8273863271815283,-0.5410786453361485,0.8320301106776943,-35.754128417849614,11.597333893213799,0.996290282854385,66,-198.0,-3.0
MED12,ENST00000333646.10,6699,6499,6698,45,6084,0.06381766534248172,-0.44339336275356583,0.758495681231374,-48.81785511618796,16.178746936707537,0.9617228613910468,67,-199.0,-1.0
NLGN3,ENST00000536169.5,1918,1718,1917,6,2427,0.10505496831960048,-0.6081719381679079,0.6269606336639174,-75.86179453454436,5.409890756873461,0.9883717799143852,67,-200.0,-2.0
ZMYM3,ENST00000314425.9,4052,3852,4051,25,4113,0.5068351591876952,-0.3997856224912563,0.7294860214049156,-55.5617677618267,14.597899470882682,0.9922435218562257,67,-200.0,-2.0
NONO,ENST00000535149.5,1658,1458,1657,10,1149,0.7265821787913574,-0.6838754624627926,0.7972880587943043,-42.52882853511065,19.999999999999996,0.9708588586191166,66,-198.0,-3.0
ITGB1BP2,ENST00000373829.7,890,690,889,11,1044,0.8236763757608145,-0.17429171999999984,0.8179122419165029,-38.50711282628194,11.848514520413595,0.9908720590887021,66,-198.0,-3.0
TAF1,ENST00000423759.5,5542,5342,5541,39,5688,0.5901297350283472,-0.24196285317982663,0.6134884682952002,-78.52928327755036,19.999999999999996,0.9864559587020514,67,-200.0,-2.0
OGT,ENST00000373719.7,3184,2984,3183,22,3141,0.8240273704860237,-0.40193537072967667,0.7565010120468703,-50.2127996147197,19.999999999998902,0.9901093634075472,67,-200.0,-2.0
GCNA,ENST00000373696.7,2070,1870,2069,13,2076,0.6817100680918801,-0.5639546560727817,0.7800917080073824,-45.54184181453829,19.999999999999996,0.9975042451121665,67,-200.0,-2.0
RP11-402P6.15,ENST00000636797.2,1400,1200,1399,7,1221,0.4687317274073623,-0.33278919999999995,0.8596459912838985,-31.369031699639777,6.14216186034901,0.9524315298437392,66,-199.0,-4.0
CXorf49,ENST00000535490.2,1547,1347,1546,6,1545,0.4306553773672381,-0.20761361999999997,0.8091228078756286,-41.22105246425241,5.120755921581928,0.9666940619067802,66,-199.0,-4.0
CXorf49B,ENST00000542739.2,1547,1347,1546,6,1545,0.4306553773672381,-0.20761361999999997,0.8091228078756286,-41.22105246425241,5.120755921581928,0.9666940619067802,66,-199.0,-4.0
NHSL2,ENST00000633930.1,3627,3427,3626,8,3678,0.12873309905035532,-0.3246308260511149,0.7788599210190346,-45.78573563823116,13.081029971934958,0.9631929249711937,67,-200.0,-2.0
PIN4,ENST00000373662.3,778,578,777,3,321,0.561454326088928,0.6335853202296792,0.41232195395495636,-159.18012655845934,7.639777628816016,0.6763329620897379,34,-200.0,-101.0
RPS4X,ENST00000316084.9,796,596,795,7,792,0.9039668421663296,-0.8253693491985038,0.8333086019633464,-35.504822617147454,19.999999999999996,0.952543104751869,66,-198.0,-3.0
CITED1,ENST00000453707.6,392,254,391,5,660,-0.5271280055532096,-0.4696363538796958,0.1709290304091506,-114.92458089476466,10.083127540291011,0.1447458491169653,46,-138.0,-3.0
HDAC8,ENST00000373583.5,241,77,240,3,195,-0.10446171012051758,-0.4717681917409521,0.9999999999999999,-2.0000000000000284,0.6463503521455642,0.5256206083967716,55,-164.0,-2.0
